Issue ID,Project ID,Classification,Screenshot,Urgency,Input Date,Deadline Theor,Deadline Real,Employee ID,Device ,Browser,Page,Contact ID,Request,Iteraciones,Iteraciones 30 dias,Not addressing historico
IPC401099,PC401,Copy issues,0,,2022-11-27,,2022-11-28,E1,Desktop,Chrome,True,COC401,Please change wording in the homepage hero title — SEO team suggested including 'digital strategy'.,2.0,34,3
IPC40201,PC402,Design issues,1,,2016-05-01,,2016-05-03,E2,Tablet,Chrome,True,COC401,The form layout [122] leads to visual fatigue.,6.0,37,1
IPC402010,PC402,Copy issues,1,,2016-06-01,,2016-06-02,E1,Tablet,Safari,True,COC401,Please make more actionable the Services overview paragraph — the current version feels too generic.,3.0,54,1
IPC4020100,PC402,Design issues,0,,2015-09-09,,2015-09-10,E2,Desktop,Mozilla,True,COC401,The icons in the Features section [445] lacks design harmony with the rest of the flow.,3.0,8,1
IPC402011,PC402,Request change,0,,2015-12-18,,2015-12-19,E2,Desktop,Chrome,True,COC401,"We'd like to change the design of the newsletter popup, as we think it now fits better with our narrative.",8.0,27,1
IPC402012,PC402,Design issues,0,,2015-09-17,,2015-09-18,E2,Desktop,Chrome,True,COC401,The logo size [74] looks outdated compared to competitors.,7.0,22,1
IPC402013,PC402,Design issues,0,,2015-11-15,,2015-11-16,E2,Desktop,Chrome,True,COC401,The icons in the Features section [433] makes the page feel too dense.,10.0,64,1
IPC402014,PC402,Design issues,0,,2015-12-21,,2015-12-23,E2,Tablet,Mozilla,True,COC401,The layout of the blog cards has poor contrast ratios.,5.0,43,1
IPC402015,PC402,Design issues,0,,2016-06-04,,2016-06-07,E2,Tablet,Safari,True,COC401,The structure of the newsletter popup [490] looks outdated compared to competitors.,3.0,52,1
IPC402016,PC402,Design issues,0,,2016-06-28,,2016-07-01,E2,Desktop,Chrome,True,COC401,The button hierarchy doesn’t respect the established grid system.,5.0,34,1
IPC402017,PC402,Copy issues,0,,2016-01-03,,2016-01-05,E1,Desktop,Chrome,True,COC401,Please refocus the message in the main navigation labels — align this with what we say in the sales deck.,4.0,43,1
IPC402018,PC402,Request change,0,,2016-08-28,,2016-08-29,E2,Mobile,Chrome,True,COC401,"We'd like to change the animation speed on scroll, although we approved this layout before.",7.0,19,1
IPC402019,PC402,Copy issues,0,,2016-01-15,,2016-01-16,E1,Desktop,Chrome,True,COC401,Please optimize for SEO the CTA button label — consider phrasing that implies urgency.,5.0,58,1
IPC40202,PC402,Design issues,0,,2016-05-25,,2016-05-27,E2,Tablet,Chrome,True,COC401,The typographic treatment of headers [983] makes the user journey feel fragmented.,4.0,55,1
IPC402020,PC402,Copy issues,0,,2016-01-20,,2016-01-21,E1,Desktop,Edge,True,COC401,Please update to reflect our new tone the ‘Contact Us’ headline — align this with what we say in the sales deck.,4.0,57,1
IPC402021,PC402,Not addressing,0,,2015-09-08,,2015-09-11,E4,Desktop,Safari,True,COC401,Can you preload every page in advance to reduce wait time?,1.0,5,1
IPC402022,PC402,Copy issues,0,,2015-11-15,,2015-11-16,E1,Desktop,Mozilla,True,COC401,Please enhance the engagement of the Testimonials section intro — current phrasing doesn't perform well in tests.,4.0,64,1
IPC402023,PC402,Request change,1,,2016-08-08,,2016-08-11,E2,Desktop,Edge,True,COC401,"We'd like to change the CTA icon placement, to reduce friction at key touchpoints.",9.0,14,1
IPC402024,PC402,Copy issues,0,,2015-10-31,,2015-11-01,E1,Desktop,Safari,True,COC401,Please make more actionable the About section intro — it currently duplicates info from another section.,3.0,51,1
IPC402025,PC402,Copy issues,1,,2016-04-12,,2016-04-13,E1,Desktop,Chrome,True,COC401,Please emphasize benefits over features the homepage hero title — consider phrasing that implies urgency.,3.0,20,1
IPC402026,PC402,Design issues,0,,2016-05-18,,2016-05-20,E2,Desktop,Chrome,True,COC401,The divider lines between sections detracts from the core messaging.,1.0,45,1
IPC402027,PC402,Copy issues,0,,2016-02-08,,2016-02-11,E1,Desktop,Chrome,True,COC401,Please optimize for SEO the SEO meta description — consider phrasing that implies urgency.,4.0,38,1
IPC402028,PC402,Copy issues,0,,2015-10-03,,2015-10-05,E1,Desktop,Chrome,True,COC401,Please remove buzzwords from the Testimonials section intro — we're pivoting tone to be more conversational.,4.0,38,1
IPC402029,PC402,Request change,0,,2015-10-31,,2015-11-03,E2,Desktop,Safari,True,COC401,"We'd like to change the background image on the hero banner, in preparation for launch event.",8.0,51,1
IPC40203,PC402,Copy issues,0,,2016-05-12,,2016-05-14,E1,Desktop,Safari,True,COC401,Please rewrite for clarity the Testimonials section intro — SEO team suggested including 'digital strategy'.,5.0,46,1
IPC402030,PC402,Design issues,0,,2016-06-19,,2016-06-20,E2,Mobile,Safari,True,COC401,The typography scale [62] pushes the main CTA too far down the page.,3.0,48,1
IPC402031,PC402,Copy issues,0,,2016-05-08,,2016-05-11,E1,Desktop,Chrome,True,COC401,Please refocus the message in the CTA button label — SEO team suggested including 'digital strategy'.,4.0,46,1
IPC402032,PC402,Design issues,0,,2015-09-17,,2015-09-20,E2,Desktop,Safari,True,COC401,The visual hierarchy on homepage doesn't reflect our updated brand values.,1.0,22,1
IPC402033,PC402,Copy issues,0,,2015-10-11,,2015-10-14,E1,Desktop,Safari,True,COC401,Please simplify the main navigation labels — consider phrasing that implies urgency.,3.0,40,1
IPC402034,PC402,Copy issues,0,,2016-06-21,,2016-06-23,E1,Tablet,Mozilla,True,COC401,Please enhance the engagement of the main navigation labels — the tone should feel more confident and less promotional.,4.0,48,1
IPC402035,PC402,Copy issues,0,,2016-03-30,,2016-04-02,E1,Mobile,Mozilla,True,COC401,Please replace jargon in the Services overview paragraph — mobile users are dropping off early on this section.,4.0,21,1
IPC402036,PC402,Design issues,0,,2015-11-28,,2015-11-29,E2,Desktop,Mozilla,True,COC401,The color palette [6] is not accessible for users with visual impairments.,3.0,54,1
IPC402037,PC402,Copy issues,0,,2016-01-30,,2016-02-01,E1,Desktop,Safari,True,COC401,Please emphasize benefits over features the SEO meta description — align this with what we say in the sales deck.,3.0,45,1
IPC402038,PC402,Copy issues,0,,2016-02-16,,2016-02-17,E1,Desktop,Chrome,True,COC401,Please rewrite for clarity the main navigation labels — we want it to sound more personal and direct.,2.0,26,1
IPC402039,PC402,Copy issues,0,,2016-02-29,,2016-03-01,E1,Desktop,Chrome,True,COC401,Please remove buzzwords from the homepage hero title — we want it to sound more personal and direct.,3.0,34,1
IPC40204,PC402,Design issues,0,,2016-04-09,,2016-04-10,E2,Desktop,Chrome,True,COC401,The image usage on About page [179] feels generic and unmemorable.,5.0,23,1
IPC402040,PC402,Copy issues,0,,2016-01-16,,2016-01-19,E1,Desktop,Chrome,True,COC401,Please refocus the message in the form confirmation message — it currently duplicates info from another section.,4.0,62,1
IPC402041,PC402,Design issues,0,,2015-11-06,,2015-11-08,E2,Mobile,Safari,True,COC401,The treatment of brand imagery [701] lacks design harmony with the rest of the flow.,5.0,60,1
IPC402042,PC402,Copy issues,0,,2016-01-27,,2016-01-28,E1,Desktop,Safari,True,COC401,Please align better with our brand voice in the footer legal copy — the tone should feel more confident and less promotional.,4.0,42,1
IPC402043,PC402,Design issues,0,,2016-01-05,,2016-01-07,E2,Mobile,Edge,True,COC401,The typography scale [37] should use more consistent iconography.,4.0,47,1
IPC402044,PC402,Request change,0,,2016-06-12,,2016-06-14,E2,Desktop,Safari,True,COC401,"We'd like to change the label of the primary CTA, to improve visual storytelling.",6.0,49,1
IPC402045,PC402,Copy issues,0,,2016-01-09,,2016-01-12,E1,Desktop,Safari,True,COC401,Please make more actionable the blog post summaries — aim for clarity over cleverness.,4.0,51,1
IPC402046,PC402,Bug fix,0,,2016-07-03,,2016-07-04,E3,Tablet,Edge,True,COC401,The image carousel arrows throws a 404 error in staging.,9.0,47,1
IPC402047,PC402,Design issues,0,,2016-09-05,,2016-09-07,E2,Desktop,Chrome,True,COC401,The illustration on the homepage lacks visual appeal.,4.0,25,1
IPC402048,PC402,Design issues,0,,2016-04-13,,2016-04-14,E2,Desktop,Mozilla,True,COC401,The image usage on About page overemphasizes less important elements.,2.0,22,1
IPC402049,PC402,Copy issues,0,,2016-04-24,,2016-04-25,E1,Mobile,Safari,True,COC401,Please optimize for SEO the form confirmation message — it currently duplicates info from another section.,1.0,23,1
IPC40205,PC402,Design issues,0,,2015-09-16,,2015-09-19,E2,Desktop,Edge,True,COC401,The logo size [88] fails to build enough trust.,6.0,14,1
IPC402050,PC402,Copy issues,0,,2015-10-08,,2015-10-09,E1,Desktop,Safari,True,COC401,"Please highlight user value in the tagline in the hero section — let's remove the term 'innovative', it's overused.",3.0,45,1
IPC402051,PC402,Copy issues,0,,2016-08-14,,2016-08-16,E1,Desktop,Safari,True,COC401,Please rewrite for clarity the ‘Contact Us’ headline — align this with what we say in the sales deck.,3.0,17,1
IPC402052,PC402,Copy issues,0,,2015-09-26,,2015-09-29,E1,Desktop,Mozilla,True,COC401,Please make more actionable the main navigation labels — we're pivoting tone to be more conversational.,4.0,31,1
IPC402053,PC402,Copy issues,0,,2015-11-05,,2015-11-08,E1,Desktop,Mozilla,True,COC401,Please remove buzzwords from the SEO meta description — SEO team suggested including 'digital strategy'.,3.0,50,1
IPC402054,PC402,Copy issues,0,,2015-11-06,,2015-11-08,E1,Tablet,Mozilla,True,COC401,Please rewrite for clarity the feature highlights under 'Why Choose Us' — consider phrasing that implies urgency.,5.0,60,1
IPC402055,PC402,Copy issues,0,,2016-06-24,,2016-06-27,E1,Desktop,Mozilla,True,COC401,Please make more actionable the newsletter signup copy — align this with what we say in the sales deck.,4.0,44,1
IPC402056,PC402,Design issues,0,,2016-05-02,,2016-05-04,E2,Desktop,Chrome,True,COC401,The illustration on the homepage doesn’t respect the established grid system.,5.0,42,1
IPC402057,PC402,Copy issues,0,,2015-09-25,,2015-09-27,E1,Desktop,Safari,True,COC401,Please optimize for SEO the Careers page intro — align this with what we say in the sales deck.,2.0,27,1
IPC402058,PC402,Design issues,0,,2016-05-24,,2016-05-26,E2,Desktop,Safari,True,COC401,The divider lines between sections doesn't clearly highlight key messages.,6.0,52,1
IPC402059,PC402,Copy issues,0,,2015-10-07,,2015-10-10,E1,Desktop,Chrome,True,COC401,Please refocus the message in the homepage hero title — SEO team suggested including 'digital strategy'.,4.0,42,1
IPC40206,PC402,Design issues,0,,2016-04-29,,2016-04-30,E2,Desktop,Chrome,True,COC401,The contrast levels in the hero section [348] doesn’t feel premium enough for our brand.,3.0,35,1
IPC402060,PC402,Design issues,0,,2015-12-20,,2015-12-22,E2,Desktop,Chrome,True,COC401,The layout of the blog cards [623] doesn’t respect the established grid system.,4.0,31,1
IPC402061,PC402,Copy issues,0,,2016-02-25,,2016-02-28,E1,Mobile,Chrome,True,COC401,Please rewrite for clarity the main navigation labels — use simpler language for broader understanding.,2.0,35,1
IPC402062,PC402,Design issues,0,,2016-05-20,,2016-05-22,E2,Desktop,Mozilla,True,COC401,The design of the loading animation [752] introduces unnecessary complexity.,4.0,49,1
IPC402063,PC402,New item,0,,2016-02-17,,2016-02-19,E3,Mobile,Chrome,True,COC401,"Please add a pop-up alert for upcoming events, for improved feature discoverability.",5.0,31,1
IPC402064,PC402,Copy issues,0,,2016-03-12,,2016-03-13,E1,Mobile,Chrome,True,COC401,Please make shorter for mobile the main navigation labels — aim for clarity over cleverness.,2.0,30,1
IPC402065,PC402,Bug fix,0,,2016-04-28,,2016-04-29,E3,Desktop,Safari,True,COC401,The download button for PDFs triggers multiple events at once.,3.0,32,1
IPC402066,PC402,Copy issues,1,,2016-02-24,,2016-02-27,E1,Desktop,Chrome,True,COC401,Please replace jargon in the form confirmation message — we're pivoting tone to be more conversational.,5.0,33,1
IPC402067,PC402,Copy issues,0,,2016-02-13,,2016-02-15,E1,Tablet,Edge,True,COC401,Please rewrite for clarity the tagline in the hero section — aim for clarity over cleverness.,3.0,33,1
IPC402068,PC402,Design issues,0,,2015-12-21,,2015-12-24,E2,Desktop,Safari,True,COC401,The button hierarchy [129] fails to direct the user’s attention properly.,7.0,43,1
IPC402069,PC402,Copy issues,0,,2015-11-28,,2015-11-30,E1,Desktop,Safari,True,COC401,"Please make more actionable the SEO meta description — let's remove the term 'innovative', it's overused.",3.0,54,1
IPC40207,PC402,Copy issues,0,,2016-08-31,,2016-09-01,E1,Desktop,Chrome,True,COC401,Please highlight user value in the Testimonials section intro — use simpler language for broader understanding.,2.0,21,1
IPC402070,PC402,Design issues,0,,2016-06-25,,2016-06-28,E2,Desktop,Edge,True,COC401,The icon usage in contact section creates cognitive overload.,1.0,41,1
IPC402071,PC402,Copy issues,0,,2016-03-22,,2016-03-23,E1,Desktop,Safari,True,COC401,Please emphasize benefits over features the Testimonials section intro — aim for clarity over cleverness.,5.0,21,1
IPC402072,PC402,Copy issues,0,,2015-10-20,,2015-10-21,E1,Desktop,Safari,True,COC401,Please make shorter for mobile the Services overview paragraph — consider phrasing that implies urgency.,3.0,41,1
IPC402073,PC402,Copy issues,0,,2016-01-18,,2016-01-20,E1,Tablet,Edge,True,COC401,Please replace jargon in the CTA button label — SEO team suggested including 'digital strategy'.,3.0,57,1
IPC402074,PC402,Copy issues,0,,2016-02-19,,2016-02-22,E1,Desktop,Safari,True,COC401,Please refocus the message in the newsletter signup copy — it currently duplicates info from another section.,4.0,32,1
IPC402075,PC402,New item,0,,2015-10-19,,2015-10-21,E3,Tablet,Chrome,True,COC401,"Please add a FAQs segmented by user type, to increase session time.",12.0,38,1
IPC402076,PC402,Copy issues,0,,2015-12-25,,2015-12-28,E1,Desktop,Safari,True,COC401,Please revise the CTA button label — align this with what we say in the sales deck.,5.0,46,1
IPC402077,PC402,Request change,0,,2016-05-26,,2016-05-29,E2,Desktop,Safari,True,COC401,"We'd like to change the visual order of callouts, due to a late change from our leadership team.",10.0,63,1
IPC402078,PC402,Request change,0,,2016-05-26,,2016-05-28,E2,Desktop,Mozilla,True,COC401,"We'd like to change the alignment of content blocks, following feedback from the partner agency.",7.0,63,1
IPC402079,PC402,Request change,0,,2016-04-23,,2016-04-26,E2,Desktop,Chrome,True,COC401,"We'd like to change the CTA icon placement, to better align with current brand priorities.",5.0,22,1
IPC40208,PC402,Copy issues,1,,2016-05-18,,2016-05-19,E1,Tablet,Mozilla,True,COC401,Please rewrite for clarity the footer legal copy — it currently duplicates info from another section.,3.0,45,1
IPC402080,PC402,Copy issues,0,,2016-03-12,,2016-03-14,E1,Desktop,Safari,True,COC401,Please optimize for SEO the SEO meta description — the current version feels too generic.,4.0,30,1
IPC402081,PC402,Copy issues,0,,2016-03-28,,2016-03-31,E1,Desktop,Edge,True,COC401,Please emphasize benefits over features the SEO meta description — use simpler language for broader understanding.,3.0,17,1
IPC402082,PC402,Design issues,0,,2016-05-22,,2016-05-23,E2,Desktop,Mozilla,True,COC401,The imagery used in the mission statement [457] doesn't align with our brand guidelines.,2.0,51,1
IPC402083,PC402,Copy issues,0,,2016-01-03,,2016-01-04,E1,Tablet,Chrome,True,COC401,Please optimize for SEO the tagline in the hero section — it currently duplicates info from another section.,4.0,43,1
IPC402084,PC402,Design issues,0,,2015-09-23,,2015-09-24,E2,Desktop,Mozilla,True,COC401,The color usage in the footer should be redesigned for better readability.,3.0,25,1
IPC402085,PC402,Copy issues,0,,2015-11-30,,2015-12-01,E1,Desktop,Chrome,True,COC401,Please revise the main navigation labels — mobile users are dropping off early on this section.,4.0,55,1
IPC402086,PC402,Copy issues,1,,2016-02-06,,2016-02-09,E1,Mobile,Mozilla,True,COC401,Please replace jargon in the About section intro — align this with what we say in the sales deck.,3.0,34,1
IPC402087,PC402,New item,0,,2016-04-25,,2016-04-26,E3,Desktop,Edge,True,COC401,"Please add a FAQs segmented by user type, for better mobile-first experience.",9.0,32,1
IPC402088,PC402,Copy issues,0,,2015-09-27,,2015-09-29,E1,Desktop,Chrome,True,COC401,Please replace jargon in the form confirmation message — consider phrasing that implies urgency.,3.0,34,1
IPC402089,PC402,Copy issues,0,,2015-09-08,,2015-09-09,E1,Desktop,Mozilla,True,COC401,Please rewrite for clarity the About section intro — we're pivoting tone to be more conversational.,4.0,5,1
IPC40209,PC402,Copy issues,0,,2016-07-24,,2016-07-26,E1,Desktop,Safari,True,COC401,Please revise the footer legal copy — it should mention our core differentiator earlier.,5.0,36,1
IPC402090,PC402,Copy issues,0,,2015-11-24,,2015-11-27,E1,Desktop,Safari,True,COC401,Please remove buzzwords from the feature highlights under 'Why Choose Us' — aim for clarity over cleverness.,2.0,43,1
IPC402091,PC402,Design issues,0,,2016-01-01,,2016-01-04,E2,Mobile,Chrome,True,COC401,The typography scale should be redesigned for better readability.,2.0,35,1
IPC402092,PC402,Request change,1,,2015-11-27,,2015-11-29,E2,Desktop,Mozilla,True,COC401,"We'd like to change the menu order on tablet, although we approved this layout before.",5.0,48,1
IPC402093,PC402,New item,0,,2016-06-30,,2016-07-02,E3,Desktop,Chrome,True,COC401,"Please add a floating chat support widget, following competitor benchmarking.",7.0,41,1
IPC402094,PC402,Copy issues,0,,2015-10-29,,2015-10-31,E1,Desktop,Chrome,True,COC401,Please refocus the message in the CTA button label — mobile users are dropping off early on this section.,3.0,40,1
IPC402095,PC402,Request change,0,,2016-06-28,,2016-06-30,E2,Mobile,Edge,True,COC401,"We'd like to change the alignment of content blocks, since we've received new internal feedback.",5.0,34,1
IPC402096,PC402,Design issues,0,,2015-12-14,,2015-12-15,E2,Mobile,Safari,True,COC401,The form layout detracts from the core messaging.,2.0,33,1
IPC402097,PC402,Copy issues,0,,2015-12-27,,2015-12-28,E1,Tablet,Mozilla,True,COC401,Please emphasize benefits over features the CTA button label — current phrasing doesn't perform well in tests.,2.0,48,1
IPC402098,PC402,Copy issues,0,,2016-01-11,,2016-01-14,E1,Desktop,Mozilla,True,COC401,Please make shorter for mobile the tagline in the hero section — align this with what we say in the sales deck.,4.0,55,1
IPC402099,PC402,Request change,0,,2015-10-22,,2015-10-25,E2,Desktop,Mozilla,True,COC401,"We'd like to change the table layout on Plans page, as it no longer matches our tone.",8.0,49,1
IPC40301,PC403,Copy issues,1,,2014-07-01,,2014-07-03,E1,Desktop,Safari,True,COC401,Please refocus the message in the form confirmation message — we're pivoting tone to be more conversational.,3.0,42,0
IPC403010,PC403,Not addressing,1,,2014-07-02,,2014-07-03,E4,Desktop,Mozilla,True,COC401,Can we have different page themes depending on user location? (ref 6174),1.0,43,1
IPC4030100,PC403,New item,0,,2014-10-08,,2014-10-09,E3,Desktop,Chrome,True,COC401,"Please add a web accessibility toolbar, to support conversion goals.",7.0,41,1
IPC403011,PC403,Copy issues,0,,2014-07-24,,2014-07-25,E1,Tablet,Edge,True,COC401,Please enhance the engagement of the SEO meta description — it should mention our core differentiator earlier.,3.0,35,1
IPC403012,PC403,Copy issues,0,,2014-11-08,,2014-11-10,E1,Mobile,Chrome,True,COC401,Please rewrite for clarity the footer legal copy — we want it to sound more personal and direct.,5.0,50,1
IPC403013,PC403,New item,0,,2014-09-05,,2014-09-07,E3,Tablet,Chrome,True,COC401,"Please add a timeline showcasing milestones, for better mobile-first experience.",15.0,42,1
IPC403014,PC403,Design issues,1,,2014-10-29,,2014-11-01,E2,Mobile,Edge,True,COC401,The spacing in the FAQ module [308] could benefit from a cleaner aesthetic.,1.0,51,1
IPC403015,PC403,Copy issues,0,,2014-05-06,,2014-05-07,E1,Desktop,Safari,True,COC401,Please emphasize benefits over features the tagline in the hero section — it currently duplicates info from another section.,4.0,41,0
IPC403016,PC403,Request change,0,,2014-01-16,,2014-01-19,E2,Desktop,Chrome,True,COC401,"We'd like to change the visual order of callouts, after validating new layout in prototype testing.",9.0,19,0
IPC403017,PC403,Request change,0,,2014-05-23,,2014-05-25,E2,Desktop,Edge,True,COC401,"We'd like to change the title of the Careers section, even if the old version was signed off.",5.0,40,0
IPC403018,PC403,New item,0,,2014-11-19,,2014-11-22,E3,Tablet,Safari,True,COC401,"Please add a modular layout editor, to support conversion goals.",13.0,49,1
IPC403019,PC403,Design issues,0,,2014-10-04,,2014-10-05,E2,Desktop,Safari,True,COC401,The design of the loading animation [756] could benefit from a cleaner aesthetic.,7.0,39,1
IPC40302,PC403,Copy issues,0,,2014-10-06,,2014-10-09,E1,Desktop,Chrome,True,COC401,"Please revise the SEO meta description — let's remove the term 'innovative', it's overused.",2.0,34,1
IPC403020,PC403,Copy issues,0,,2014-01-05,,2014-01-06,E1,Desktop,Chrome,True,COC401,Please replace jargon in the Services overview paragraph — use simpler language for broader understanding.,3.0,10,0
IPC403021,PC403,Copy issues,0,,2014-06-07,,2014-06-08,E1,Desktop,Chrome,True,COC401,Please change wording in the footer legal copy — current phrasing doesn't perform well in tests.,5.0,51,0
IPC403022,PC403,Design issues,0,,2013-12-27,,2013-12-29,E2,Desktop,Chrome,True,COC401,The image usage on About page [166] is not accessible for users with visual impairments.,4.0,4,0
IPC403023,PC403,Design issues,0,,2014-06-16,,2014-06-19,E2,Desktop,Chrome,True,COC401,The padding on Services section overemphasizes less important elements.,5.0,52,0
IPC403024,PC403,Copy issues,0,,2014-12-12,,2014-12-14,E1,Desktop,Mozilla,True,COC401,Please revise the Careers page intro — align this with what we say in the sales deck.,4.0,33,2
IPC403025,PC403,Request change,0,,2014-01-19,,2014-01-22,E2,Mobile,Chrome,True,COC401,"We'd like to change the order of the sections on the homepage, even if the old version was signed off.",8.0,35,0
IPC403026,PC403,Design issues,0,,2014-11-19,,2014-11-22,E2,Desktop,Chrome,True,COC401,The dropdown appearance [879] doesn’t respect the established grid system.,1.0,49,1
IPC403027,PC403,Request change,0,,2014-04-20,,2014-04-22,E2,Desktop,Safari,True,COC401,"We'd like to change the support section layout, because the flow now feels disjointed.",10.0,32,0
IPC403028,PC403,Request change,0,,2014-07-31,,2014-08-03,E2,Desktop,Mozilla,True,COC401,"We'd like to change the visual order of callouts, based on the latest wireframes.",10.0,43,1
IPC403029,PC403,Copy issues,0,,2014-06-04,,2014-06-07,E1,Tablet,Safari,True,COC401,Please change wording in the Services overview paragraph — use simpler language for broader understanding.,3.0,44,0
IPC40303,PC403,Copy issues,0,,2014-06-05,,2014-06-07,E1,Desktop,Edge,True,COC401,Please simplify the footer legal copy — SEO team suggested including 'digital strategy'.,3.0,42,0
IPC403030,PC403,Copy issues,0,,2014-07-30,,2014-08-02,E1,Desktop,Mozilla,True,COC401,Please make shorter for mobile the About section intro — consider phrasing that implies urgency.,2.0,33,1
IPC403031,PC403,Copy issues,0,,2014-05-26,,2014-05-28,E1,Mobile,Safari,True,COC401,Please replace jargon in the feature highlights under 'Why Choose Us' — let's test a variation with a stronger call-to-action.,4.0,48,0
IPC403032,PC403,Design issues,0,,2014-09-21,,2014-09-23,E2,Desktop,Chrome,True,COC401,The form layout [98] has poor contrast ratios.,5.0,45,1
IPC403033,PC403,Copy issues,1,,2014-08-25,,2014-08-28,E1,Tablet,Chrome,True,COC401,Please make shorter for mobile the blog post summaries — the tone should feel more confident and less promotional.,3.0,31,1
IPC403034,PC403,Copy issues,0,,2014-05-31,,2014-06-03,E1,Tablet,Safari,True,COC401,Please remove buzzwords from the ‘Contact Us’ headline — we want it to sound more personal and direct.,5.0,45,0
IPC403035,PC403,Design issues,0,,2014-04-11,,2014-04-13,E2,Mobile,Safari,True,COC401,The design consistency across subpages makes the user journey feel fragmented.,3.0,24,0
IPC403036,PC403,Design issues,0,,2014-02-02,,2014-02-03,E2,Desktop,Safari,True,COC401,The logo size isn't engaging enough visually.,5.0,56,0
IPC403037,PC403,Bug fix,0,,2014-05-26,,2014-05-29,E3,Desktop,Chrome,True,COC401,The load animation on the homepage generates console errors in Chrome DevTools.,4.0,48,0
IPC403038,PC403,Design issues,0,,2013-12-28,,2013-12-29,E2,Desktop,Chrome,True,COC401,The design of the loading animation [763] creates cognitive overload.,3.0,7,0
IPC403039,PC403,Design issues,0,,2014-04-25,,2014-04-26,E2,Desktop,Edge,True,COC401,The structure of content in modals [848] introduces unnecessary complexity.,3.0,24,0
IPC40304,PC403,Design issues,0,,2014-02-26,,2014-02-28,E2,Tablet,Chrome,True,COC401,The illustration on the homepage needs more breathing room.,4.0,51,0
IPC403040,PC403,Design issues,0,,2014-02-24,,2014-02-26,E2,Desktop,Chrome,True,COC401,The illustration on the homepage overemphasizes less important elements.,3.0,40,0
IPC403041,PC403,Request change,0,,2014-10-27,,2014-10-30,E2,Desktop,Safari,True,COC401,"We'd like to change the order of the sections on the homepage, to make it more intuitive for new users.",7.0,53,1
IPC403042,PC403,Copy issues,0,,2014-08-17,,2014-08-19,E1,Desktop,Mozilla,True,COC401,Please optimize for SEO the blog post summaries — aim for clarity over cleverness.,4.0,25,1
IPC403043,PC403,Design issues,0,,2014-06-16,,2014-06-17,E2,Desktop,Chrome,True,COC401,The form layout [104] should be redesigned for better readability.,3.0,52,0
IPC403044,PC403,Request change,1,,2014-11-08,,2014-11-10,E2,Desktop,Edge,True,COC401,"We'd like to change the branding of login page, for alignment with latest design tokens.",4.0,50,1
IPC403045,PC403,Design issues,0,,2014-09-13,,2014-09-14,E2,Desktop,Edge,True,COC401,The divider lines between sections [930] has poor contrast ratios.,7.0,45,1
IPC403046,PC403,Copy issues,0,,2014-12-12,,2014-12-13,E1,Mobile,Edge,True,COC401,Please simplify the feature highlights under 'Why Choose Us' — we want it to sound more personal and direct.,5.0,33,2
IPC403047,PC403,New item,0,,2014-05-09,,2014-05-10,E3,Desktop,Safari,True,COC401,"Please add a timeline showcasing milestones, following competitor benchmarking.",4.0,45,0
IPC403048,PC403,New item,0,,2014-01-23,,2014-01-25,E3,Desktop,Mozilla,True,COC401,"Please add a interactive onboarding walkthrough, to meet regulatory compliance.",12.0,47,0
IPC403049,PC403,Design issues,0,,2014-06-07,,2014-06-09,E2,Mobile,Edge,True,COC401,The divider lines between sections doesn't align with our brand guidelines.,2.0,51,0
IPC40305,PC403,Bug fix,0,,2014-02-08,,2014-02-11,E3,Tablet,Safari,True,COC401,The external links in the footer is causing performance lag on low-end devices.,8.0,61,0
IPC403050,PC403,Copy issues,0,,2014-11-12,,2014-11-14,E1,Desktop,Chrome,True,COC401,Please enhance the engagement of the feature highlights under 'Why Choose Us' — it should mention our core differentiator earlier.,4.0,48,1
IPC403051,PC403,Design issues,0,,2014-01-30,,2014-02-01,E2,Mobile,Edge,True,COC401,The tooltip styling [798] pushes the main CTA too far down the page.,3.0,46,0
IPC403052,PC403,Request change,1,,2014-03-24,,2014-03-25,E2,Mobile,Edge,True,COC401,"We'd like to change the menu order on tablet, after validating new layout in prototype testing.",6.0,46,0
IPC403053,PC403,Request change,0,,2014-06-07,,2014-06-09,E2,Tablet,Edge,True,COC401,"We'd like to change the structure of the Resources section, to make it more intuitive for new users.",6.0,51,0
IPC403054,PC403,Design issues,0,,2014-08-05,,2014-08-06,E2,Desktop,Chrome,True,COC401,The structure of content in modals [832] needs more breathing room.,2.0,41,1
IPC403055,PC403,Copy issues,0,,2014-05-24,,2014-05-27,E1,Desktop,Edge,True,COC401,Please rewrite for clarity the SEO meta description — the current version feels too generic.,3.0,43,0
IPC403056,PC403,Copy issues,0,,2014-07-11,,2014-07-13,E1,Desktop,Safari,True,COC401,Please optimize for SEO the newsletter signup copy — the tone should feel more confident and less promotional.,3.0,37,1
IPC403057,PC403,Copy issues,0,,2014-01-19,,2014-01-20,E1,Tablet,Safari,True,COC401,Please revise the ‘Contact Us’ headline — current phrasing doesn't perform well in tests.,3.0,35,0
IPC403058,PC403,Copy issues,0,,2014-05-22,,2014-05-24,E1,Mobile,Safari,True,COC401,Please emphasize benefits over features the ‘Contact Us’ headline — we want it to sound more personal and direct.,4.0,35,0
IPC403059,PC403,Design issues,0,,2014-11-23,,2014-11-26,E2,Desktop,Chrome,True,COC401,The presentation of numbers/statistics [826] leads to visual fatigue.,6.0,55,1
